category,nattacks,nkilled,nkilledter,nwounded,nwoundedter,subcategory,subtype,type
Country,48.0,13.0,0.0,2727.0,0.0,Afghanistan,Chemical,Weapon Type
Country,5395.0,13991.0,2808.0,21879.0,438.0,Afghanistan,Explosives/Bombs/Dynamite,Weapon Type
Country,2877.0,9769.0,4641.0,5190.0,1994.0,Afghanistan,Firearms,Weapon Type
Country,237.0,165.0,39.0,158.0,19.0,Afghanistan,Incendiary,Weapon Type
Country,103.0,207.0,2.0,36.0,4.0,Afghanistan,Melee,Weapon Type
Country,4.0,7.0,0.0,1.0,0.0,Afghanistan,Other,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Afghanistan,Sabotage Equipment,Weapon Type
Country,4.0,6.0,1.0,2.0,1.0,Afghanistan,Vehicle,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Albania,Chemical,Weapon Type
Country,48.0,14.0,0.0,89.0,0.0,Albania,Explosives/Bombs/Dynamite,Weapon Type
Country,22.0,26.0,3.0,35.0,1.0,Albania,Firearms,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,Albania,Incendiary,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Albania,Melee,Weapon Type
Country,1041.0,2531.0,100.0,7023.0,14.0,Algeria,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Algeria,Fake Weapons,Weapon Type
Country,962.0,2885.0,61.0,1117.0,17.0,Algeria,Firearms,Weapon Type
Country,50.0,47.0,2.0,16.0,0.0,Algeria,Incendiary,Weapon Type
Country,263.0,3127.0,0.0,415.0,0.0,Algeria,Melee,Weapon Type
Country,1.0,1.0,0.0,0.0,0.0,Algeria,Other,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Algeria,Sabotage Equipment,Weapon Type
Country,241.0,443.0,22.0,831.0,0.0,Angola,Explosives/Bombs/Dynamite,Weapon Type
Country,132.0,1306.0,82.0,677.0,0.0,Angola,Firearms,Weapon Type
Country,10.0,141.0,0.0,61.0,0.0,Angola,Incendiary,Weapon Type
Country,4.0,68.0,0.0,4.0,0.0,Angola,Melee,Weapon Type
Country,2.0,2.0,0.0,0.0,0.0,Angola,Other,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Antigua and Barbuda,Incendiary,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,Argentina,Chemical,Weapon Type
Country,477.0,205.0,0.0,646.0,0.0,Argentina,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Argentina,Fake Weapons,Weapon Type
Country,148.0,249.0,100.0,53.0,0.0,Argentina,Firearms,Weapon Type
Country,39.0,2.0,0.0,8.0,0.0,Argentina,Incendiary,Weapon Type
Country,12.0,1.0,0.0,33.0,0.0,Argentina,Melee,Weapon Type
Country,10.0,17.0,0.0,67.0,0.0,Armenia,Explosives/Bombs/Dynamite,Weapon Type
Country,9.0,13.0,0.0,2.0,0.0,Armenia,Firearms,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Armenia,Incendiary,Weapon Type
Country,1.0,0.0,0.0,1.0,0.0,Armenia,Melee,Weapon Type
Country,3.0,0.0,0.0,23.0,0.0,Australia,Chemical,Weapon Type
Country,33.0,6.0,1.0,46.0,0.0,Australia,Explosives/Bombs/Dynamite,Weapon Type
Country,13.0,11.0,2.0,8.0,0.0,Australia,Firearms,Weapon Type
Country,25.0,0.0,0.0,0.0,0.0,Australia,Incendiary,Weapon Type
Country,3.0,2.0,1.0,2.0,0.0,Australia,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Australia,Other,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Austria,Chemical,Weapon Type
Country,54.0,14.0,1.0,94.0,2.0,Austria,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Austria,Fake Weapons,Weapon Type
Country,15.0,14.0,0.0,28.0,0.0,Austria,Firearms,Weapon Type
Country,22.0,0.0,0.0,2.0,0.0,Austria,Incendiary,Weapon Type
Country,4.0,0.0,0.0,0.0,0.0,Austria,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Austria,Radiological,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Austria,Sabotage Equipment,Weapon Type
Country,16.0,114.0,0.0,137.0,0.0,Azerbaijan,Explosives/Bombs/Dynamite,Weapon Type
Country,20.0,73.0,1.0,24.0,0.0,Azerbaijan,Firearms,Weapon Type
Country,2.0,0.0,0.0,1.0,0.0,Azerbaijan,Incendiary,Weapon Type
Country,1.0,1.0,0.0,0.0,0.0,Azerbaijan,Melee,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,Bahamas,Explosives/Bombs/Dynamite,Weapon Type
Country,2.0,1.0,0.0,0.0,0.0,Bahamas,Firearms,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Bahamas,Incendiary,Weapon Type
Country,104.0,22.0,4.0,129.0,1.0,Bahrain,Explosives/Bombs/Dynamite,Weapon Type
Country,6.0,1.0,0.0,1.0,0.0,Bahrain,Firearms,Weapon Type
Country,59.0,14.0,0.0,27.0,0.0,Bahrain,Incendiary,Weapon Type
Country,2.0,0.0,0.0,3.0,0.0,Bahrain,Melee,Weapon Type
Country,781.0,313.0,34.0,3462.0,31.0,Bangladesh,Explosives/Bombs/Dynamite,Weapon Type
Country,224.0,464.0,17.0,1530.0,6.0,Bangladesh,Firearms,Weapon Type
Country,264.0,58.0,2.0,346.0,4.0,Bangladesh,Incendiary,Weapon Type
Country,61.0,58.0,9.0,187.0,2.0,Bangladesh,Melee,Weapon Type
Country,7.0,25.0,0.0,104.0,0.0,Bangladesh,Sabotage Equipment,Weapon Type
Country,2.0,73.0,0.0,0.0,0.0,Barbados,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,3.0,0.0,3.0,0.0,Barbados,Firearms,Weapon Type
Country,8.0,14.0,0.0,211.0,0.0,Belarus,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Belarus,Firearms,Weapon Type
Country,3.0,0.0,0.0,0.0,0.0,Belarus,Incendiary,Weapon Type
Country,1.0,0.0,0.0,1.0,0.0,Belarus,Melee,Weapon Type
Country,9.0,0.0,0.0,20.0,0.0,Belgium,Chemical,Weapon Type
Country,63.0,7.0,0.0,180.0,0.0,Belgium,Explosives/Bombs/Dynamite,Weapon Type
Country,22.0,27.0,0.0,16.0,0.0,Belgium,Firearms,Weapon Type
Country,24.0,5.0,0.0,10.0,0.0,Belgium,Incendiary,Weapon Type
Country,8.0,0.0,0.0,11.0,0.0,Belgium,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Belgium,Other,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Belize,Explosives/Bombs/Dynamite,Weapon Type
Country,4.0,1.0,1.0,0.0,0.0,Belize,Firearms,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Belize,Melee,Weapon Type
Country,4.0,0.0,0.0,3.0,0.0,Benin,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Benin,Firearms,Weapon Type
Country,4.0,9.0,0.0,4.0,0.0,Bhutan,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Bhutan,Firearms,Weapon Type
Country,235.0,14.0,0.0,93.0,0.0,Bolivia,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Bolivia,Fake Weapons,Weapon Type
Country,35.0,22.0,0.0,34.0,0.0,Bolivia,Firearms,Weapon Type
Country,7.0,0.0,0.0,2.0,0.0,Bolivia,Incendiary,Weapon Type
Country,106.0,51.0,0.0,92.0,0.0,Bosnia-Herzegovina,Explosives/Bombs/Dynamite,Weapon Type
Country,34.0,27.0,1.0,52.0,1.0,Bosnia-Herzegovina,Firearms,Weapon Type
Country,6.0,0.0,0.0,0.0,0.0,Bosnia-Herzegovina,Incendiary,Weapon Type
Country,7.0,1.0,0.0,5.0,0.0,Bosnia-Herzegovina,Melee,Weapon Type
Country,9.0,11.0,0.0,10.0,0.0,Botswana,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Brazil,Chemical,Weapon Type
Country,70.0,3.0,0.0,68.0,0.0,Brazil,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Brazil,Fake Weapons,Weapon Type
Country,111.0,160.0,0.0,48.0,0.0,Brazil,Firearms,Weapon Type
Country,17.0,2.0,0.0,0.0,0.0,Brazil,Incendiary,Weapon Type
Country,8.0,4.0,0.0,30.0,0.0,Brazil,Melee,Weapon Type
Country,1.0,0.0,0.0,1.0,0.0,Brunei,Explosives/Bombs/Dynamite,Weapon Type
Country,2.0,0.0,0.0,1.0,0.0,Bulgaria,Chemical,Weapon Type
Country,35.0,20.0,1.0,32.0,0.0,Bulgaria,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Bulgaria,Fake Weapons,Weapon Type
Country,6.0,8.0,0.0,0.0,0.0,Bulgaria,Firearms,Weapon Type
Country,4.0,0.0,0.0,0.0,0.0,Bulgaria,Incendiary,Weapon Type
Country,1.0,0.0,0.0,1.0,0.0,Bulgaria,Melee,Weapon Type
Country,1.0,1.0,0.0,1.0,0.0,Burkina Faso,Explosives/Bombs/Dynamite,Weapon Type
Country,5.0,6.0,2.0,8.0,0.0,Burkina Faso,Firearms,Weapon Type
Country,1.0,0.0,0.0,1.0,0.0,Burkina Faso,Incendiary,Weapon Type
Country,151.0,217.0,15.0,808.0,1.0,Burundi,Explosives/Bombs/Dynamite,Weapon Type
Country,211.0,1842.0,331.0,674.0,2.0,Burundi,Firearms,Weapon Type
Country,44.0,29.0,0.0,8.0,0.0,Burundi,Incendiary,Weapon Type
Country,13.0,282.0,47.0,114.0,0.0,Burundi,Melee,Weapon Type
Country,2.0,0.0,0.0,1.0,0.0,Cambodia,Chemical,Weapon Type
Country,84.0,120.0,0.0,465.0,0.0,Cambodia,Explosives/Bombs/Dynamite,Weapon Type
Country,78.0,298.0,0.0,205.0,0.0,Cambodia,Firearms,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Cambodia,Incendiary,Weapon Type
Country,1.0,14.0,0.0,1.0,0.0,Cambodia,Melee,Weapon Type
Country,42.0,722.0,562.0,387.0,0.0,Cameroon,Explosives/Bombs/Dynamite,Weapon Type
Country,58.0,684.0,411.0,41.0,0.0,Cameroon,Firearms,Weapon Type
Country,17.0,120.0,21.0,0.0,0.0,Cameroon,Incendiary,Weapon Type
Country,7.0,31.0,0.0,11.0,0.0,Cameroon,Melee,Weapon Type
Country,1.0,0.0,0.0,27.0,0.0,Canada,Chemical,Weapon Type
Country,38.0,333.0,0.0,22.0,0.0,Canada,Explosives/Bombs/Dynamite,Weapon Type
Country,10.0,8.0,1.0,10.0,0.0,Canada,Firearms,Weapon Type
Country,12.0,0.0,0.0,0.0,0.0,Canada,Incendiary,Weapon Type
Country,8.0,2.0,1.0,14.0,0.0,Canada,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Canada,Other,Weapon Type
Country,31.0,116.0,6.0,178.0,11.0,Central African Republic,Explosives/Bombs/Dynamite,Weapon Type
Country,111.0,870.0,119.0,286.0,21.0,Central African Republic,Firearms,Weapon Type
Country,4.0,43.0,0.0,0.0,0.0,Central African Republic,Incendiary,Weapon Type
Country,8.0,26.0,0.0,2.0,0.0,Central African Republic,Melee,Weapon Type
Country,1.0,2.0,0.0,5.0,0.0,Central African Republic,Other,Weapon Type
Country,18.0,166.0,54.0,418.0,1.0,Chad,Explosives/Bombs/Dynamite,Weapon Type
Country,33.0,439.0,34.0,1104.0,5.0,Chad,Firearms,Weapon Type
Country,2.0,1.0,0.0,0.0,0.0,Chad,Incendiary,Weapon Type
Country,2.0,3.0,0.0,5.0,0.0,Chad,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Chile,Chemical,Weapon Type
Country,1706.0,71.0,6.0,575.0,4.0,Chile,Explosives/Bombs/Dynamite,Weapon Type
Country,269.0,129.0,1.0,120.0,2.0,Chile,Firearms,Weapon Type
Country,203.0,8.0,0.0,14.0,2.0,Chile,Incendiary,Weapon Type
Country,9.0,2.0,0.0,15.0,0.0,Chile,Melee,Weapon Type
Country,2.0,0.0,0.0,7.0,0.0,Chile,Other,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Chile,Sabotage Equipment,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Chile,Vehicle,Weapon Type
Country,3.0,0.0,0.0,204.0,0.0,China,Chemical,Weapon Type
Country,161.0,470.0,135.0,1158.0,1.0,China,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,China,Fake Weapons,Weapon Type
Country,3.0,16.0,0.0,80.0,0.0,China,Firearms,Weapon Type
Country,18.0,43.0,12.0,111.0,2.0,China,Incendiary,Weapon Type
Country,35.0,441.0,91.0,230.0,2.0,China,Melee,Weapon Type
Country,3.0,9.0,2.0,22.0,0.0,China,Vehicle,Weapon Type
Country,10.0,72.0,0.0,14.0,0.0,Colombia,Chemical,Weapon Type
Country,2977.0,2641.0,179.0,7005.0,18.0,Colombia,Explosives/Bombs/Dynamite,Weapon Type
Country,3074.0,8810.0,174.0,2174.0,12.0,Colombia,Firearms,Weapon Type
Country,417.0,79.0,6.0,125.0,5.0,Colombia,Incendiary,Weapon Type
Country,34.0,169.0,0.0,61.0,0.0,Colombia,Melee,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,Colombia,Other,Weapon Type
Country,3.0,0.0,0.0,0.0,0.0,Colombia,Sabotage Equipment,Weapon Type
Country,1.0,1.0,0.0,1.0,0.0,Colombia,Vehicle,Weapon Type
Country,2.0,1.0,0.0,0.0,0.0,Comoros,Firearms,Weapon Type
Country,3.0,0.0,0.0,2.0,0.0,Comoros,Incendiary,Weapon Type
Country,35.0,0.0,0.0,28.0,1.0,Costa Rica,Explosives/Bombs/Dynamite,Weapon Type
Country,22.0,10.0,0.0,8.0,0.0,Costa Rica,Firearms,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Costa Rica,Incendiary,Weapon Type
Country,39.0,12.0,0.0,36.0,1.0,Croatia,Explosives/Bombs/Dynamite,Weapon Type
Country,16.0,236.0,0.0,37.0,0.0,Croatia,Firearms,Weapon Type
Country,12.0,1.0,0.0,3.0,0.0,Cuba,Explosives/Bombs/Dynamite,Weapon Type
Country,5.0,5.0,0.0,4.0,0.0,Cuba,Firearms,Weapon Type
Country,4.0,0.0,0.0,2.0,0.0,Cuba,Melee,Weapon Type
Country,102.0,16.0,6.0,34.0,0.0,Cyprus,Explosives/Bombs/Dynamite,Weapon Type
Country,16.0,27.0,1.0,5.0,0.0,Cyprus,Firearms,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,Cyprus,Incendiary,Weapon Type
Country,3.0,0.0,0.0,20.0,0.0,Czech Republic,Chemical,Weapon Type
Country,13.0,4.0,1.0,8.0,0.0,Czech Republic,Explosives/Bombs/Dynamite,Weapon Type
Country,6.0,0.0,0.0,0.0,0.0,Czech Republic,Incendiary,Weapon Type
Country,3.0,1.0,0.0,0.0,0.0,Czech Republic,Melee,Weapon Type
Country,3.0,0.0,0.0,20.0,0.0,Czechoslovakia,Explosives/Bombs/Dynamite,Weapon Type
Country,2.0,0.0,0.0,1.0,0.0,Czechoslovakia,Firearms,Weapon Type
Country,1.0,0.0,0.0,1.0,0.0,Czechoslovakia,Melee,Weapon Type
Country,34.0,89.0,30.0,203.0,21.0,Democratic Republic of the Congo,Explosives/Bombs/Dynamite,Weapon Type
Country,202.0,959.0,145.0,445.0,15.0,Democratic Republic of the Congo,Firearms,Weapon Type
Country,37.0,546.0,20.0,14.0,0.0,Democratic Republic of the Congo,Incendiary,Weapon Type
Country,43.0,546.0,1.0,112.0,0.0,Democratic Republic of the Congo,Melee,Weapon Type
Country,15.0,2.0,0.0,16.0,1.0,Denmark,Explosives/Bombs/Dynamite,Weapon Type
Country,6.0,2.0,0.0,8.0,0.0,Denmark,Firearms,Weapon Type
Country,8.0,0.0,0.0,0.0,0.0,Denmark,Incendiary,Weapon Type
Country,10.0,21.0,2.0,71.0,0.0,Djibouti,Explosives/Bombs/Dynamite,Weapon Type
Country,7.0,236.0,0.0,47.0,0.0,Djibouti,Firearms,Weapon Type
Country,1.0,2.0,0.0,0.0,0.0,Djibouti,Melee,Weapon Type
Country,2.0,3.0,0.0,10.0,0.0,Dominica,Firearms,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Dominica,Melee,Weapon Type
Country,54.0,17.0,0.0,21.0,0.0,Dominican Republic,Explosives/Bombs/Dynamite,Weapon Type
Country,14.0,9.0,3.0,40.0,0.0,Dominican Republic,Firearms,Weapon Type
Country,9.0,0.0,0.0,45.0,0.0,Dominican Republic,Incendiary,Weapon Type
Country,5.0,5.0,0.0,13.0,0.0,Dominican Republic,Melee,Weapon Type
Country,15.0,0.0,0.0,33.0,0.0,East Germany (GDR),Explosives/Bombs/Dynamite,Weapon Type
Country,4.0,1.0,0.0,2.0,0.0,East Germany (GDR),Firearms,Weapon Type
Country,15.0,0.0,0.0,0.0,0.0,East Germany (GDR),Incendiary,Weapon Type
Country,3.0,0.0,0.0,1.0,0.0,East Timor,Explosives/Bombs/Dynamite,Weapon Type
Country,5.0,8.0,1.0,6.0,0.0,East Timor,Firearms,Weapon Type
Country,115.0,5.0,0.0,27.0,0.0,Ecuador,Explosives/Bombs/Dynamite,Weapon Type
Country,58.0,36.0,0.0,31.0,1.0,Ecuador,Firearms,Weapon Type
Country,8.0,0.0,0.0,0.0,0.0,Ecuador,Incendiary,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Ecuador,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Ecuador,Other,Weapon Type
Country,862.0,1173.0,235.0,2485.0,11.0,Egypt,Explosives/Bombs/Dynamite,Weapon Type
Country,741.0,1009.0,78.0,824.0,13.0,Egypt,Firearms,Weapon Type
Country,67.0,6.0,0.0,47.0,0.0,Egypt,Incendiary,Weapon Type
Country,29.0,24.0,0.0,19.0,0.0,Egypt,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,El Salvador,Chemical,Weapon Type
Country,1708.0,794.0,14.0,1163.0,3.0,El Salvador,Explosives/Bombs/Dynamite,Weapon Type
Country,2522.0,9874.0,22.0,3306.0,4.0,El Salvador,Firearms,Weapon Type
Country,198.0,11.0,8.0,14.0,0.0,El Salvador,Incendiary,Weapon Type
Country,8.0,22.0,0.0,1.0,0.0,El Salvador,Melee,Weapon Type
Country,3.0,0.0,0.0,0.0,0.0,El Salvador,Sabotage Equipment,Weapon Type
Country,2.0,1.0,0.0,0.0,0.0,El Salvador,Vehicle,Weapon Type
Country,1.0,1.0,0.0,3.0,0.0,Equatorial Guinea,Firearms,Weapon Type
Country,2.0,2.0,0.0,8.0,0.0,Eritrea,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,6.0,0.0,0.0,0.0,Eritrea,Firearms,Weapon Type
Country,8.0,2.0,1.0,10.0,0.0,Estonia,Explosives/Bombs/Dynamite,Weapon Type
Country,3.0,1.0,0.0,1.0,0.0,Estonia,Firearms,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Estonia,Incendiary,Weapon Type
Country,64.0,182.0,2.0,478.0,0.0,Ethiopia,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Ethiopia,Fake Weapons,Weapon Type
Country,38.0,595.0,4.0,324.0,0.0,Ethiopia,Firearms,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Ethiopia,Incendiary,Weapon Type
Country,1.0,10.0,0.0,30.0,0.0,Ethiopia,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Falkland Islands,Explosives/Bombs/Dynamite,Weapon Type
Country,6.0,0.0,0.0,1.0,0.0,Fiji,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,7.0,5.0,17.0,5.0,Fiji,Firearms,Weapon Type
Country,7.0,0.0,0.0,0.0,0.0,Fiji,Incendiary,Weapon Type
Country,1.0,1.0,0.0,0.0,0.0,Fiji,Melee,Weapon Type
Country,4.0,0.0,0.0,2.0,0.0,Finland,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,9.0,1.0,0.0,0.0,Finland,Firearms,Weapon Type
Country,9.0,0.0,0.0,1.0,0.0,Finland,Incendiary,Weapon Type
Country,1.0,0.0,0.0,1.0,0.0,Finland,Melee,Weapon Type
Country,3.0,4.0,0.0,6.0,0.0,France,Chemical,Weapon Type
Country,1954.0,204.0,17.0,1496.0,2.0,France,Explosives/Bombs/Dynamite,Weapon Type
Country,226.0,186.0,7.0,159.0,1.0,France,Firearms,Weapon Type
Country,145.0,0.0,0.0,6.0,0.0,France,Incendiary,Weapon Type
Country,27.0,12.0,1.0,20.0,0.0,France,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,France,Radiological,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,France,Sabotage Equipment,Weapon Type
Country,1.0,0.0,0.0,11.0,0.0,France,Vehicle,Weapon Type
Country,3.0,1.0,0.0,0.0,0.0,French Guiana,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,12.0,0.0,French Guiana,Firearms,Weapon Type
Country,3.0,0.0,0.0,1.0,0.0,French Guiana,Incendiary,Weapon Type
Country,2.0,0.0,0.0,13.0,0.0,French Polynesia,Incendiary,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,French Polynesia,Melee,Weapon Type
Country,2.0,2.0,0.0,1.0,0.0,Gabon,Explosives/Bombs/Dynamite,Weapon Type
Country,2.0,4.0,0.0,0.0,0.0,Gabon,Firearms,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Gambia,Firearms,Weapon Type
Country,1.0,0.0,0.0,2.0,0.0,Gambia,Incendiary,Weapon Type
Country,121.0,117.0,0.0,278.0,0.0,Georgia,Explosives/Bombs/Dynamite,Weapon Type
Country,71.0,120.0,5.0,81.0,1.0,Georgia,Firearms,Weapon Type
Country,3.0,3.0,0.0,0.0,0.0,Georgia,Incendiary,Weapon Type
Country,3.0,0.0,0.0,9.0,0.0,Georgia,Melee,Weapon Type
Country,2.0,0.0,0.0,3.0,0.0,Germany,Chemical,Weapon Type
Country,71.0,2.0,0.0,60.0,0.0,Germany,Explosives/Bombs/Dynamite,Weapon Type
Country,34.0,28.0,3.0,56.0,16.0,Germany,Firearms,Weapon Type
Country,359.0,15.0,0.0,268.0,0.0,Germany,Incendiary,Weapon Type
Country,78.0,11.0,1.0,113.0,0.0,Germany,Melee,Weapon Type
Country,6.0,0.0,0.0,1.0,0.0,Germany,Other,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,Germany,Sabotage Equipment,Weapon Type
Country,7.0,0.0,0.0,0.0,0.0,Ghana,Explosives/Bombs/Dynamite,Weapon Type
Country,3.0,6.0,0.0,3.0,0.0,Ghana,Firearms,Weapon Type
Country,1.0,0.0,0.0,1.0,0.0,Ghana,Incendiary,Weapon Type
Country,3.0,3.0,0.0,0.0,0.0,Ghana,Melee,Weapon Type
Country,1.0,3.0,0.0,0.0,0.0,Gibraltar,Explosives/Bombs/Dynamite,Weapon Type
Country,686.0,126.0,5.0,503.0,1.0,Greece,Explosives/Bombs/Dynamite,Weapon Type
Country,69.0,107.0,1.0,191.0,2.0,Greece,Firearms,Weapon Type
Country,401.0,4.0,0.0,20.0,2.0,Greece,Incendiary,Weapon Type
Country,13.0,1.0,0.0,6.0,0.0,Greece,Melee,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,Greece,Other,Weapon Type
Country,1.0,3.0,0.0,20.0,0.0,Grenada,Explosives/Bombs/Dynamite,Weapon Type
Country,3.0,5.0,0.0,1.0,0.0,Grenada,Firearms,Weapon Type
Country,29.0,7.0,0.0,42.0,0.0,Guadeloupe,Explosives/Bombs/Dynamite,Weapon Type
Country,3.0,1.0,0.0,2.0,0.0,Guadeloupe,Firearms,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Guadeloupe,Incendiary,Weapon Type
Country,432.0,334.0,3.0,512.0,0.0,Guatemala,Explosives/Bombs/Dynamite,Weapon Type
Country,1075.0,4070.0,3.0,510.0,0.0,Guatemala,Firearms,Weapon Type
Country,99.0,41.0,0.0,23.0,0.0,Guatemala,Incendiary,Weapon Type
Country,17.0,77.0,0.0,6.0,0.0,Guatemala,Melee,Weapon Type
Country,2.0,3.0,3.0,3.0,0.0,Guatemala,Sabotage Equipment,Weapon Type
Country,1.0,1.0,0.0,0.0,0.0,Guatemala,Vehicle,Weapon Type
Country,2.0,1.0,0.0,5.0,1.0,Guinea,Explosives/Bombs/Dynamite,Weapon Type
Country,14.0,166.0,0.0,32.0,0.0,Guinea,Firearms,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Guinea,Incendiary,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Guinea,Other,Weapon Type
Country,1.0,11.0,0.0,12.0,0.0,Guinea-Bissau,Explosives/Bombs/Dynamite,Weapon Type
Country,8.0,3.0,1.0,12.0,0.0,Guinea-Bissau,Firearms,Weapon Type
Country,8.0,0.0,0.0,4.0,0.0,Guyana,Explosives/Bombs/Dynamite,Weapon Type
Country,11.0,40.0,0.0,19.0,0.0,Guyana,Firearms,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,Guyana,Incendiary,Weapon Type
Country,1.0,0.0,0.0,1.0,0.0,Guyana,Melee,Weapon Type
Country,37.0,23.0,0.0,133.0,0.0,Haiti,Explosives/Bombs/Dynamite,Weapon Type
Country,116.0,264.0,0.0,139.0,1.0,Haiti,Firearms,Weapon Type
Country,22.0,4.0,0.0,0.0,0.0,Haiti,Incendiary,Weapon Type
Country,13.0,13.0,0.0,18.0,0.0,Haiti,Melee,Weapon Type
Country,2.0,18.0,0.0,0.0,0.0,Haiti,Vehicle,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Honduras,Chemical,Weapon Type
Country,157.0,32.0,1.0,162.0,1.0,Honduras,Explosives/Bombs/Dynamite,Weapon Type
Country,119.0,250.0,0.0,71.0,0.0,Honduras,Firearms,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,Honduras,Incendiary,Weapon Type
Country,4.0,3.0,0.0,1.0,0.0,Honduras,Melee,Weapon Type
Country,1.0,0.0,0.0,46.0,0.0,Hong Kong,Chemical,Weapon Type
Country,9.0,0.0,0.0,31.0,0.0,Hong Kong,Explosives/Bombs/Dynamite,Weapon Type
Country,5.0,2.0,0.0,3.0,0.0,Hong Kong,Firearms,Weapon Type
Country,3.0,0.0,0.0,16.0,20.0,Hong Kong,Incendiary,Weapon Type
Country,2.0,0.0,0.0,3.0,0.0,Hong Kong,Melee,Weapon Type
Country,31.0,3.0,0.0,7.0,0.0,Hungary,Explosives/Bombs/Dynamite,Weapon Type
Country,4.0,0.0,0.0,3.0,0.0,Hungary,Firearms,Weapon Type
Country,5.0,2.0,0.0,1.0,0.0,Hungary,Incendiary,Weapon Type
Country,3.0,1.0,0.0,3.0,0.0,Hungary,Melee,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,Iceland,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Iceland,Incendiary,Weapon Type
Country,11.0,5.0,0.0,17.0,0.0,India,Chemical,Weapon Type
Country,4129.0,5811.0,193.0,20579.0,22.0,India,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,India,Fake Weapons,Weapon Type
